species	pu	amount
10	557	4070000
10	558	4070000
10	559	4070000
10	560	4050000
10	561	4060000
10	562	4070000
10	563	4060000
10	564	4070000
10	565	4050000
10	566	4070000
10	567	4070000
10	568	4060000
10	569	4050000
10	570	4050000
10	571	4080000
10	572	4060000
7	573	3010000
10	573	1050000
9	574	180000
10	574	30000
13	574	3850000
13	575	4070000
13	576	4070000
13	577	4060000
4	578	500000
6	578	60000
11	578	1060000
13	578	2430000
1	579	1410000
4	579	2590000
15	579	620000
16	579	400000
19	579	540000
1	580	2570000
15	580	1900000
19	580	1150000
2	581	200000
12	581	280000
3	582	80000
6	582	30000
19	582	2380000
3	583	200000
6	583	50000
9	583	10000
13	583	330000
17	583	550000
3	584	100000
16	584	10000
3	585	220000
6	585	300000
13	585	1320000
17	585	1990000
3	586	40000
6	586	310000
9	586	690000
13	586	790000
17	586	1390000
10	587	3270000
10	588	3940000
10	589	3940000
10	590	3950000
10	591	3940000
10	592	3940000
10	593	3940000
10	594	3940000
10	595	3950000
10	596	3930000
10	597	3940000
10	598	3940000
10	599	3940000
10	600	3950000
10	601	3940000
10	602	3940000
10	603	3930000
10	604	3950000
10	605	3940000
10	606	3940000
10	607	3940000
10	608	3940000
10	609	3950000
10	610	3930000
10	611	3940000
10	612	3940000
7	613	70000
10	613	3880000
7	614	160000
10	614	3780000
7	615	1400000
9	615	30000
11	615	30000
13	615	2470000
13	616	3950000
13	617	3940000
13	618	3950000
13	619	3930000
4	620	2930000
11	620	920000
13	620	90000
1	621	990000
15	621	50000
16	621	400000
19	621	2850000
1	622	680000
15	622	370000
2	623	100000
12	623	760000
3	624	260000
6	624	230000
13	624	710000
17	624	50000
19	624	3940000
3	625	320000
6	625	190000
9	625	930000
13	625	1290000
16	625	200000
17	625	2670000
19	625	750000
3	626	190000
6	626	130000
9	626	620000
13	626	600000
17	626	2120000
3	627	160000
6	627	40000
9	627	460000
13	627	440000
17	627	1150000
3	628	240000
6	628	220000
9	628	390000
13	628	650000
17	628	1760000
3	629	1710000
6	629	790000
13	629	840000
16	629	180000
17	629	3700000
10	630	3940000
10	631	3940000
10	632	3940000
10	633	3930000
10	634	3950000
10	635	3930000
10	636	3940000
10	637	3940000
10	638	3940000
10	639	3940000
10	640	3930000
10	641	3950000
10	642	3930000
10	643	3940000
10	644	3940000
10	645	3940000
10	646	3940000
10	647	3930000
10	648	3940000
10	649	3930000
10	650	3950000
10	651	3930000
10	652	3940000
10	653	3940000
10	654	3940000
7	655	510000
10	655	3430000
7	656	1330000
10	656	2600000
7	657	3940000
10	657	10000
13	658	3930000
13	659	3940000
13	660	3940000
13	661	3940000
13	662	3940000
1	663	1420000
4	663	2400000
16	663	110000
19	663	60000
1	664	10000
16	664	20000
2	665	310000
12	665	230000
3	667	170000
19	667	3150000
3	668	510000
6	668	240000
