id,cost,status
3144,11313205,0
3145,11313205,0
3146,11000237,0
3147,2000000,0
3148,11448867,0
3149,11574057,0
3150,11574057,0
3151,8104855,0
3152,12228989,0
3153,12228989,0
3154,11216442,0
3155,11216442,0
3156,22530290,0
3157,23177106,0
3158,24890344,0
3159,24890344,0
3160,25043776,0
3161,21142180,0
3162,26357966,0
3163,26357966,0
3164,27221228,0
3165,27221228,0
3166,9414912,0
3167,9953123,0
3168,9953123,0
3169,9004765,0
3170,9004765,0
3171,9004765,0
3172,9441994,0
3173,9441994,0
3174,0,0
3175,11877324,0
3176,9229329,0
3177,0,0
3178,2000000,0
3179,6702751,0
3180,0,0
3181,2000000,0
3182,2000000,0
3183,2000000,0
3184,0,0
3185,8884631,0
3186,8884631,0
3187,8884631,0
3188,5527177,0
3189,0,0
3190,0,0
3191,2000000,0
3192,2000000,0
3193,2000000,0
3194,2000000,0
3195,24037086,0
3196,26156602,0
3197,26156602,0
3198,34993860,0
3199,49100236,0
3200,25520088,0
3201,25520088,0
3202,11313205,0
3203,11313205,0
3204,11313205,0
3205,11000237,0
3206,11448867,0
3207,11574057,0
3208,11574057,0
3209,8104855,0
3210,12228989,0
3211,12228989,0
3212,12228989,0
3213,11216442,0
3214,9690817,0
3215,23177106,0
3216,23177106,0
3217,24890344,0
3218,25043776,0
3219,25043776,0
3220,19455046,0
3221,0,0
3222,26357966,0
3223,26526468,0
3224,27221228,0
3225,27221228,0
3226,9953123,0
3227,9953123,0
3228,9953123,0
3229,9004765,0
3230,9004765,0
3231,9441994,0
3232,9441994,0
3233,9441994,0
3234,0,0
3235,9229329,0
3236,8929735,0
3237,0,0
3238,0,0
3239,0,0
3240,0,0
3241,0,0
3242,2000000,0
3243,2000000,0
3244,2000000,0
3245,0,0
3246,8884631,0
3247,8884631,0
3248,5527177,0
3249,0,0
3250,0,0
3251,2000000,0
3252,2000000,0
3253,2000000,0
3254,2000000,0
3255,2000000,0
3256,33831524,0
3257,30178354,0
3258,32326880,0
3259,33628804,0
3260,49100236,0
3261,40342168,0
3262,26990888,0
3263,25085700,0
3264,11313205,0
3265,12104692,0
3266,12104692,0
3267,12484082,0
3268,11448867,0
3269,11574057,0
3270,8104855,0
3271,8104855,0
3272,12228989,0
3273,12228989,0
3274,9693190,0
3275,9693190,0
3276,22530290,0
3277,23177106,0
3278,24890344,0
3279,24890344,0
3280,24890344,0
3281,21142180,0
3282,14676010,0
3283,0,0
3284,25871410,0
3285,26515006,0
3286,26357966,0
3287,27221228,0
3288,27221228,0
3289,15532191,0
3290,9953123,0
3291,9953123,0
3292,10246188,0
3293,10246188,0
3294,9004765,0
3295,9441994,0
3296,9441994,0
3297,0,0
3298,9229329,0
3299,8929735,0
3300,0,0
3301,2000000,0
3302,6702751,0
3303,6702751,0
3304,2000000,0
3305,2000000,0
3306,2000000,0
3307,0,0
3308,0,0
3309,0,0
3310,8884631,0
3311,0,0
3312,2000000,0
3313,2000000,0
3314,2000000,0
3315,2000000,0
3316,33831524,0
3317,33831524,0
3318,32326880,0
3319,33628804,0
3320,33313890,0
3321,49100236,0
3322,32367290,0
3323,25520088,0
3324,11313205,0
3325,12104692,0
3326,12104692,0
3327,12484082,0
3328,12484082,0
3329,11574057,0
3330,9463399,0
3331,8104855,0
3332,12228989,0
3333,12228989,0
3334,12228989,0
3335,9693190,0
3336,9690817,0
3337,23177106,0
3338,23177106,0
3339,24890344,0
3340,24890344,0
3341,21454242,0
3342,19455046,0
3343,0,0
3344,0,0
3345,0,0
3346,0,0
3347,25871410,0
3348,25277626,0
3349,26515006,0
3350,26526468,0
3351,27221228,0
3352,27221228,0
3353,12623673,0
3354,9953123,0
3355,9953123,0
3356,10246188,0
3357,10246188,0
3358,9441994,0
3359,9441994,0
3360,0,0
3361,0,0
3362,8929735,0
3363,0,0
3364,0,0
3365,6702751,0
3366,6702751,0
3367,6702751,0
3368,2000000,0
3369,2000000,0
3370,2000000,0
3371,0,0
3372,0,0
3373,5527177,0
3374,0,0
3375,2000000,0
3376,2000000,0
3377,2000000,0
3378,2000000,0
3379,2000000,0
3380,33831524,0
3381,33831524,0
3382,39114900,0
3383,40781948,0
3384,49100236,0
3385,40342168,0
3386,26990888,0
3387,9832915,0
3388,11000237,0
3389,12104692,0
3390,12104692,0
3391,12484082,0
3392,2000000,0
3393,9463399,0
3394,8104855,0
3395,8104855,0
3396,8104855,0
3397,9693190,0
3398,9693190,0
3399,9693190,0
3400,22396456,0
3401,22396456,0
3402,21036130,0
3403,24890344,0
3404,24890344,0
3405,19109008,0
3406,14676010,0
3407,14676010,0
3408,0,0
3409,17687176,0
3410,25871410,0
3411,0,0
3412,0,0
3413,20803790,0
3414,20803790,0
3415,15909755,0
3416,15909755,0
3417,12190906,0
3418,12190906,0
3419,10246188,0
3420,10246188,0
3421,10246188,0
3422,9441994,0
3423,0,0
3424,0,0
3425,8929735,0
3426,6702751,0
3427,6702751,0
3428,2000000,0
3429,2000000,0
3430,2000000,0
3431,0,0
3432,0,0
3433,0,0
3434,0,0
3435,2000000,0
3436,2000000,0
3437,2000000,0
3438,2000000,0
3439,2000000,0
3440,33831524,0
3441,33831524,0
3442,39114900,0
3443,39114900,0
3444,40781948,0
3445,49100236,0
3446,32367290,0
3447,9832915,0
3448,9797200,0
3449,12104692,0
3450,12104692,0
3451,12484082,0
3452,12484082,0
3453,9463399,0
3454,9463399,0
3455,8104855,0
3456,8104855,0
3457,9693190,0
3458,9693190,0
3459,9693190,0
3460,2000000,0
3461,22396456,0
3462,18991914,0
3463,24890344,0
3464,24890344,0
3465,21454242,0
3466,19109008,0
3467,14676010,0
3468,12912303,0
3469,0,0
3470,0,0
3471,0,0
3472,21002650,0
3473,25871410,0
3474,26515006,0
3475,20803790,0
3476,20396702,0
3477,15909755,0
3478,12797582,0
3479,12190906,0
3480,11828983,0
3481,10246188,0
3482,10246188,0
3483,9441994,0
3484,8929735,0
3485,0,0
3486,6702751,0
3487,6702751,0
3488,6702751,0
3489,2000000,0
3490,2000000,0
3491,2000000,0
3492,0,0
3493,0,0
3494,2000000,0
3495,0,0
3496,2000000,0
3497,2000000,0
3498,0,0
3499,2000000,0
3500,2000000,0
3501,9896067,0
3502,44305480,0
3503,45815116,0
3504,45815116,0
3505,39114900,0
3506,40781948,0
3507,40781948,0
3508,36762712,0
3509,26990888,0
3510,11358596,0
3511,12104692,0
3512,12104692,0
3513,12104692,0
3514,12484082,0
3515,8901738,0
3516,9463399,0
3517,8104855,0
3518,8104855,0
3519,8104855,0
3520,9693190,0
3521,20091538,0
3522,20091538,0
3523,24779318,0
3524,24184052,0
3525,21510278,0
3526,28537302,0
3527,21988844,0
3528,29292124,0
3529,14676010,0
3530,14676010,0
3531,0,0
3532,12061965,0
3533,13313925,0
3534,8800542,0
3535,21855058,0
3536,24409464,0
3537,0,0
3538,0,0
3539,21826256,0
3540,23693346,0
3541,15909755,0
3542,15909755,0
3543,15093651,0
3544,15093651,0
3545,10246188,0
3546,10246188,0
3547,10246188,0
3548,0,0
3549,0,0
3550,0,0
3551,8929735,0
3552,8929735,0
3553,2000000,0
3554,6702751,0
3555,0,0
3556,2000000,0
3557,2000000,0
3558,0,0
3559,0,0
3560,0,0
3561,2000000,0
3562,2000000,0
3563,2000000,0
3564,9896067,0
3565,44305480,0
3566,44305480,0
3567,45815116,0
3568,45815116,0
3569,39114900,0
3570,40781948,0
3571,36762712,0
3572,28787832,0
3573,11358596,0
3574,9797200,0
3575,12104692,0
3576,12104692,0
3577,12484082,0
3578,12484082,0
3579,9463399,0
3580,9463399,0
3581,8104855,0
3582,8104855,0
3583,2000000,0
3584,9693190,0
3585,20091538,0
3586,20091538,0
3587,24779318,0
3588,24184052,0
3589,28537302,0
3590,28537302,0
3591,29292124,0
3592,29292124,0
3593,14676010,0
3594,12912303,0
3595,0,0
3596,13313925,0
3597,13313925,0
3598,8800542,0
3599,21855058,0
3600,0,0
3601,26515006,0
3602,23693346,0
3603,23693346,0
3604,15909755,0
3605,15093651,0
3606,15093651,0
3607,11828983,0
3608,10246188,0
3609,10246188,0
3610,0,0
3611,0,0
3612,0,0
3613,0,0
3614,8929735,0
3615,8929735,0
3616,8829981,0
3617,6702751,0
3618,0,0
3619,2000000,0
3620,2000000,0
3621,0,0
3622,0,0
3623,0,0
3624,2000000,0
3625,2000000,0
3626,2000000,0
3627,2000000,0
3628,9896067,0
3629,44305480,0
3630,45815116,0
3631,45815116,0
3632,45815116,0
3633,39114900,0
3634,32807070,0
3635,28787832,0
3636,26952674,0
3637,11358596,0
3638,12104692,0
3639,12104692,0
3640,12104692,0
3641,9065750,0
3642,8901738,0
3643,7184697,0
3644,7184697,0
3645,5867868,0
3646,5867868,0
3647,2000000,0
3648,20091538,0
3649,20091538,0
3650,24779318,0
3651,24779318,0
3652,28537302,0
3653,30287764,0
3654,30287764,0
3655,29292124,0
3656,14676010,0
3657,15130060,0
3658,15130060,0
3659,12061965,0
3660,13313925,0
3661,8800542,0
3662,21855058,0
3663,24409464,0
3664,21826256,0
3665,21826256,0
3666,23693346,0
3667,13696888,0
3668,15909755,0
3669,15093651,0
3670,15093651,0
3671,10246188,0
3672,10246188,0
3673,0,0
3674,8864387,0
3675,8864387,0
3676,0,0
3677,8829981,0
3678,8829981,0
3679,2000000,0
3680,0,0
3681,2000000,0
3682,0,0
3683,0,0
3684,0,0
3685,0,0
3686,0,0
3687,0,0
3688,2000000,0
3689,0,0
3690,2000000,0
3691,9896067,0
3692,44305480,0
3693,45815116,0
3694,45815116,0
3695,45815116,0
3696,39114900,0
3697,32807070,0
3698,28787832,0
3699,28787832,0
3700,11358596,0
3701,2000000,0
3702,12104692,0
3703,12104692,0
3704,12104692,0
3705,8901738,0
3706,8901738,0
3707,7184697,0
3708,5867868,0
3709,5867868,0
3710,2000000,0
3711,2000000,0
3712,20091538,0
3713,20091538,0
3714,24779318,0
3715,26702416,0
3716,28537302,0
3717,30287764,0
3718,30287764,0
3719,29292124,0
3720,15130060,0
3721,15130060,0
3722,12061965,0
3723,13313925,0
3724,13313925,0
3725,8800542,0
3726,21855058,0
3727,0,0
3728,0,0
3729,0,0
3730,21826256,0
3731,23693346,0
3732,23693346,0
3733,15909755,0
3734,15093651,0
3735,15093651,0
3736,10246188,0
3737,10246188,0
3738,0,0
3739,0,0
3740,8864387,0
3741,8864387,0
3742,0,0
3743,8829981,0
3744,8829981,0
3745,8829981,0
3746,0,0
3747,2000000,0
3748,0,0
3749,2000000,0
3750,0,0
3751,0,0
3752,0,0
3753,2000000,0
3754,2000000,0
3755,2000000,0
3756,2000000,0
3757,2000000,0
3758,20428056,0
3759,44305480,0
3760,45815116,0
3761,45815116,0
3762,45815116,0
3763,39114900,0
3764,32807070,0
3765,28787832,0
3766,26952674,0
3767,11358596,0
3768,12104692,0
3769,12104692,0
3770,9065750,0
3771,9065750,0
3772,8901738,0
3773,7184697,0
3774,7184697,0
3775,5867868,0
3776,5867868,0
3777,15198506,0
3778,20091538,0
3779,20091538,0
3780,24779318,0
3781,25550566,0
3782,28537302,0
3783,30287764,0
3784,30287764,0
3785,30652794,0
3786,14103263,0
3787,15130060,0
3788,15130060,0
3789,13846133,0
3790,13313925,0
3791,8800542,0
3792,0,0
3793,0,0
3794,24409464,0
3795,23206966,0
3796,23206966,0
3797,21826256,0
3798,23693346,0
3799,13696888,0
3800,15909755,0
3801,15093651,0
3802,15093651,0
3803,0,0
3804,10246188,0
3805,0,0
3806,0,0
3807,8864387,0
3808,0,0
3809,8829981,0
3810,8829981,0
3811,2000000,0
3812,0,0
3813,0,0
3814,0,0
3815,2000000,0
3816,2000000,0
3817,2000000,0
3818,2000000,0
3819,2000000,0
3820,2000000,0
3821,2000000,0
3822,0,0
3823,0,0
3824,2000000,0
3825,20428056,0
3826,33596660,0
3827,45815116,0
3828,45815116,0
3829,45815116,0
3830,39114900,0
3831,32807070,0
3832,28787832,0
3833,28787832,0
3834,11358596,0
3835,2000000,0
3836,12104692,0
3837,9065750,0
3838,9065750,0
3839,8901738,0
3840,8901738,0
3841,7184697,0
3842,5867868,0
3843,5867868,0
3844,15198506,0
3845,15198506,0
3846,20091538,0
3847,20091538,0
3848,24779318,0
3849,26702416,0
3850,28537302,0
3851,30287764,0
3852,30287764,0
3853,30652794,0
3854,15130060,0
3855,15130060,0
3856,15130060,0
3857,13846133,0
3858,11746999,0
3859,8800542,0
3860,24409464,0
3861,22046874,0
3862,23206966,0
3863,21826256,0
3864,21826256,0
3865,13696888,0
3866,15909755,0
3867,15093651,0
3868,15093651,0
3869,0,0
3870,10246188,0
3871,10246188,0
3872,0,0
3873,2000000,0
3874,8864387,0
3875,0,0
3876,8829981,0
3877,2000000,0
3878,0,0
3879,0,0
3880,0,0
3881,2000000,0
3882,2000000,0
3883,2000000,0
3884,2000000,0
3885,2000000,0
3886,2000000,0
3887,2000000,0
3888,0,0
3889,2000000,0
3890,0,0
3891,2000000,0
3892,2000000,0
3893,27521500,0
3894,44305480,0
3895,45815116,0
3896,45815116,0
3897,45815116,0
3898,29593620,0
3899,22360372,0
3900,22360372,0
3901,22360372,0
3902,9845046,0
3903,2000000,0
3904,9065750,0
3905,9065750,0
3906,9065750,0
3907,8901738,0
3908,7184697,0
3909,7184697,0
3910,5867868,0
3911,5867868,0
3912,15198506,0
3913,24630536,0
3914,24630536,0
3915,24779318,0
3916,25550566,0
3917,18388394,0
3918,26978566,0
3919,30287764,0
3920,30652794,0
3921,14103263,0
3922,15130060,0
3923,15130060,0
3924,13846133,0
3925,11746999,0
3926,11746999,0
3927,0,0
3928,22046874,0
3929,23206966,0
3930,23206966,0
3931,11829798,0
3932,13696888,0
3933,13696888,0
3934,7656599,0
3935,15093651,0
3936,0,0
3937,0,0
3938,0,0
3939,0,0
3940,2000000,0
3941,2000000,0
3942,2000000,0
3943,2000000,0
3944,2000000,0
3945,0,0
3946,0,0
3947,2000000,0
3948,2000000,0
3949,2000000,0
3950,0,0
3951,0,0
3952,2000000,0
3953,2000000,0
3954,12043004,0
3955,22574994,0
3956,40576072,0
3957,45815116,0
3958,45815116,0
3959,45815116,0
3960,25264144,0
3961,29593620,0
3962,27140332,0
3963,22360372,0
3964,9845046,0
3965,2000000,0
3966,2000000,0
3967,9065750,0
3968,9065750,0
3969,8901738,0
3970,8901738,0
3971,7184697,0
3972,7817376,0
3973,7817376,0
3974,15198506,0
3975,15198506,0
3976,24630536,0
3977,20091538,0
3978,24779318,0
3979,25550566,0
3980,18388394,0
3981,30287764,0
3982,32350026,0
3983,30652794,0
3984,27534642,0
3985,27102424,0
3986,26845296,0
3987,23218008,0
3988,18155164,0
3989,8800542,0
3990,0,0
3991,22046874,0
3992,22046874,0
3993,27996296,0
3994,12235322,0
3995,13177616,0
3996,13696888,0
3997,13696888,0
3998,15093651,0
3999,0,0
4000,0,0
4001,0,0
4002,2000000,0
4003,2000000,0
4004,2000000,0
4005,2000000,0
4006,0,0
4007,2000000,0
4008,0,0
4009,2000000,0
4010,0,0
4011,2000000,0
4012,12043004,0
4013,27521500,0
4014,40576072,0
4015,45815116,0
4016,45815116,0
4017,34715968,0
4018,25264144,0
4019,27140332,0
4020,27140332,0
4021,22360372,0
4022,9845046,0
4023,2000000,0
4024,9065750,0
4025,9065750,0
4026,9065750,0
4027,8901738,0
4028,7184697,0
4029,7184697,0
4030,7817376,0
4031,9925590,0
4032,15198506,0
4033,24630536,0
4034,24630536,0
4035,22517836,0
4036,21858050,0
4037,18388394,0
4038,26978566,0
4039,32350026,0
4040,32350026,0
4041,27534642,0
4042,27102424,0
4043,26845296,0
4044,25317142,0
4045,23218008,0
4046,18155164,0
4047,14606956,0
4048,14606956,0
4049,21705452,0
4050,27996296,0
4051,27996296,0
4052,12235322,0
4053,13177616,0
4054,13177616,0
4055,10825597,0
4056,7656599,0
4057,0,0
4058,2000000,0
4059,2000000,0
4060,0,0
4061,2000000,0
4062,2000000,0
4063,2000000,0
4064,0,0
4065,2000000,0
4066,2000000,0
4067,12043004,0
4068,22574994,0
4069,27521500,0
4070,39919932,0
4071,39919932,0
4072,28332310,0
4073,25264144,0
4074,27140332,0
4075,27140332,0
4076,22360372,0
4077,6537367,0
4078,2000000,0
4079,2000000,0
4080,2000000,0
4081,2000000,0
4082,2000000,0
4083,2000000,0
4084,2000000,0
4085,7817376,0
4086,9925590,0
4087,15198506,0
4088,15198506,0
4089,15198506,0
4090,15744955,0
4091,21858050,0
4092,21858050,0
4093,18388394,0
4094,32350026,0
4095,32350026,0
4096,25733782,0
4097,27534642,0
4098,27102424,0
4099,26845296,0
4100,23218008,0
4101,23218008,0
4102,8408166,0
4103,14606956,0
4104,24555012,0
4105,21705452,0
4106,27996296,0
4107,12235322,0
4108,13177616,0
4109,13177616,0
4110,10825597,0
4111,10825597,0
4112,0,0
4113,0,0
4114,0,0
4115,0,0
4116,2000000,0
4117,2000000,0
4118,0,0
4119,2000000,0
4120,2000000,0
4121,12043004,0
4122,27521500,0
4123,27521500,0
4124,39919932,0
4125,28332310,0
4126,28332310,0
4127,27140332,0
4128,27140332,0
4129,27140332,0
4130,22360372,0
4131,6537367,0
4132,2000000,0
4133,2000000,0
4134,2000000,0
4135,2000000,0
4136,2000000,0
4137,2000000,0
4138,2000000,0
4139,7817376,0
4140,9925590,0
4141,15198506,0
4142,15198506,0
4143,15744955,0
4144,21858050,0
4145,21858050,0
4146,18388394,0
4147,26978566,0
4148,32350026,0
4149,32350026,0
4150,27534642,0
4151,27102424,0
4152,26845296,0
4153,25317142,0
4154,23218008,0
4155,18155164,0
4156,14606956,0
4157,14606956,0
4158,24555012,0
4159,27996296,0
4160,27996296,0
4161,12235322,0
4162,13177616,0
4163,13177616,0
4164,10825597,0
4165,0,0
4166,0,0
4167,2000000,0
4168,2000000,0
4169,0,0
4170,2000000,0
4171,2000000,0
4172,18194554,0
4173,22574994,0
4174,27521500,0
4175,33619296,0
4176,39919932,0
4177,28332310,0
4178,31261522,0
4179,31261522,0
4180,27140332,0
4181,27089686,0
4182,6537367,0
4183,2000000,0
4184,2000000,0
4185,2000000,0
4186,2000000,0
4187,2000000,0
4188,2000000,0
4189,9300928,0
4190,14952364,0
4191,14952364,0
4192,15198506,0
4193,15198506,0
4194,18326516,0
4195,15744955,0
4196,21858050,0
4197,21858050,0
4198,18388394,0
4199,19036702,0
4200,32350026,0
4201,29260914,0
4202,30609864,0
4203,32105364,0
4204,29520760,0
4205,23523880,0
4206,23218008,0
4207,8408166,0
4208,21994088,0
4209,24555012,0
4210,21423424,0
4211,27996296,0
4212,12235322,0
4213,13177616,0
4214,13177616,0
4215,10825597,0
4216,0,0
4217,0,0
4218,0,0
4219,0,0
4220,0,0
4221,0,0
4222,2000000,0
4223,2000000,0
4224,0,0
4225,0,0
4226,0,0
4227,2000000,0
4228,7640111,0
4229,18194554,0
4230,27521500,0
4231,27521500,0
4232,39919932,0
4233,28332310,0
4234,31261522,0
4235,31261522,0
4236,27140332,0
4237,27140332,0
4238,27089686,0
4239,6537367,0
4240,2000000,0
4241,2000000,0
4242,2000000,0
4243,2000000,0
4244,2000000,0
4245,2000000,0
4246,9300928,0
4247,14952364,0
4248,14952364,0
4249,15198506,0
4250,18326516,0
4251,15744955,0
4252,21858050,0
4253,21858050,0
4254,18388394,0
4255,19036702,0
4256,32350026,0
4257,32350026,0
4258,29260914,0
4259,32105364,0
4260,29520760,0
4261,23218008,0
4262,23523880,0
4263,18461038,0
4264,21994088,0
4265,21994088,0
4266,24555012,0
4267,27996296,0
4268,27996296,0
4269,12235322,0
4270,13177616,0
4271,13177616,0
4272,0,0
4273,0,0
4274,0,0
4275,2000000,0
4276,2000000,0
4277,0,0
4278,2000000,0
4279,0,0
4280,2000000,0
4281,2000000,0
4282,20010470,0
4283,20521908,0
4284,23227178,0
4285,23227178,0
4286,28332310,0
4287,28332310,0
4288,31261522,0
4289,31261522,0
4290,27140332,0
4291,27089686,0
4292,6537367,0
4293,2000000,0
4294,2000000,0
4295,2000000,0
4296,2000000,0
4297,2000000,0
4298,2000000,0
4299,9300928,0
4300,14952364,0
4301,14952364,0
4302,14952364,0
4303,13377344,0
4304,18326516,0
4305,12750429,0
4306,12750429,0
4307,13192098,0
4308,12300281,0
4309,30063680,0
4310,32350026,0
4311,30462866,0
4312,30712720,0
4313,32105364,0
4314,29520760,0
4315,23523880,0
4316,24366146,0
4317,15759663,0
4318,21994088,0
4319,24555012,0
4320,11935765,0
4321,11935765,0
4322,10038763,0
4323,12593020,0
4324,12593020,0
4325,0,0
4326,12106112,0
4327,0,0
4328,0,0
4329,0,0
4330,0,0
4331,2000000,0
4332,2000000,0
4333,0,0
4334,0,0
4335,2000000,0
4336,7640111,0
4337,20521908,0
4338,23227178,0
4339,23227178,0
4340,14910676,0
4341,28332310,0
4342,31261522,0
4343,31261522,0
4344,31261522,0
4345,27140332,0
4346,27089686,0
4347,6537367,0
4348,2000000,0
4349,2000000,0
4350,2000000,0
4351,2000000,0
4352,2000000,0
4353,2000000,0
4354,9300928,0
4355,14952364,0
4356,14952364,0
4357,14952364,0
4358,18326516,0
4359,17892662,0
4360,12750429,0
4361,13192098,0
4362,12300281,0
4363,30063680,0
4364,30063680,0
4365,32350026,0
4366,30462866,0
4367,32105364,0
4368,29520760,0
4369,21438662,0
4370,24366146,0
4371,24366146,0
4372,21994088,0
4373,21994088,0
4374,24555012,0
4375,11935765,0
4376,10038763,0
4377,12593020,0
4378,12593020,0
4379,10825597,0
4380,0,0
4381,0,0
4382,0,0
4383,0,0
4384,0,0
4385,2000000,0
4386,0,0
4387,2000000,0
4388,20010470,0
4389,20521908,0
4390,20036086,0
4391,23227178,0
4392,37693252,0
4393,37693252,0
4394,31261522,0
4395,31261522,0
4396,27140332,0
4397,22238522,0
4398,6537367,0
4399,2000000,0
4400,2000000,0
4401,2000000,0
4402,2000000,0
4403,2000000,0
4404,2000000,0
4405,9300928,0
4406,14952364,0
4407,14952364,0
4408,14952364,0
4409,13377344,0
4410,18326516,0
4411,12750429,0
4412,12750429,0
4413,12300281,0
4414,12300281,0
4415,30063680,0
4416,30063680,0
4417,30462866,0
4418,30712720,0
4419,32105364,0
4420,29520760,0
4421,28533958,0
4422,24366146,0
4423,15759663,0
4424,21994088,0
4425,26932230,0
4426,11935765,0
4427,11935765,0
4428,10038763,0
4429,12593020,0
4430,10283622,0
4431,12106112,0
4432,0,0
4433,0,0
4434,2000000,0
4435,0,0
4436,0,0
4437,2000000,0
4438,2000000,0
4439,7640111,0
4440,20521908,0
4441,18768714,0
4442,23227178,0
4443,14910676,0
4444,37693252,0
4445,37693252,0
4446,31261522,0
4447,31261522,0
4448,22238522,0
4449,22238522,0
4450,6537367,0
4451,2000000,0
4452,2000000,0
4453,2000000,0
4454,2000000,0
4455,2000000,0
4456,2000000,0
4457,9300928,0
4458,14952364,0
4459,14952364,0
4460,14952364,0
4461,18326516,0
4462,17892662,0
4463,12750429,0
4464,12750429,0
4465,12300281,0
4466,18511646,0
4467,30063680,0
4468,29260914,0
4469,30462866,0
4470,32105364,0
4471,29520760,0
4472,28533958,0
4473,24366146,0
4474,24366146,0
4475,21994088,0
4476,26932230,0
4477,26932230,0
4478,11935765,0
4479,10038763,0
4480,12593020,0
4481,12515569,0
4482,10283622,0
4483,0,0
4484,0,0
4485,2000000,0
4486,0,0
4487,0,0
4488,0,0
4489,0,0
4490,2000000,0
4491,2000000,0
4492,20010470,0
4493,20521908,0
4494,20036086,0
4495,20036086,0
4496,37693252,0
4497,37693252,0
4498,31261522,0
4499,31261522,0
4500,13283805,0
4501,13283805,0
4502,2000000,0
4503,2000000,0
4504,2000000,0
4505,2000000,0
4506,2000000,0
4507,2000000,0
4508,2000000,0
4509,9300928,0
4510,14952364,0
4511,14952364,0
4512,14952364,0
4513,13377344,0
4514,17892662,0
4515,17892662,0
4516,15943262,0
4517,15943262,0
4518,18081626,0
4519,18511646,0
4520,18511646,0
4521,20555358,0
4522,20160462,0
4523,17995208,0
4524,28533958,0
4525,28533958,0
4526,24366146,0
4527,15759663,0
4528,16586848,0
4529,26932230,0
4530,12345382,0
4531,11935765,0
4532,12515569,0
4533,12515569,0
4534,10283622,0
4535,10283622,0
4536,0,0
4537,12106112,0
4538,12106112,0
4539,2000000,0
4540,2000000,0
4541,2000000,0
4542,0,0
4543,2000000,0
4544,2000000,0
4545,2000000,0
4546,2000000,0
4547,7640111,0
4548,20521908,0
4549,18768714,0
4550,20036086,0
4551,10869554,0
4552,37693252,0
4553,30160266,0
4554,31261522,0
4555,31261522,0
4556,13283805,0
4557,13283805,0
4558,2000000,0
4559,2000000,0
4560,2000000,0
4561,2000000,0
4562,2000000,0
4563,2000000,0
4564,2000000,0
4565,9300928,0
4566,14952364,0
4567,14952364,0
4568,14952364,0
4569,17892662,0
4570,17892662,0
4571,17892662,0
4572,15943262,0
4573,12300281,0
4574,18511646,0
4575,18511646,0
4576,20555358,0
4577,20160462,0
4578,20160462,0
4579,17995208,0
4580,28533958,0
4581,24366146,0
4582,24366146,0
4583,15759663,0
4584,26932230,0
4585,26932230,0
4586,12345382,0
4587,12515569,0
4588,12515569,0
4589,12515569,0
4590,10283622,0
4591,0,0
4592,0,0
4593,12106112,0
4594,2000000,0
4595,2000000,0
4596,2000000,0
4597,2000000,0
4598,0,0
4599,0,0
4600,0,0
4601,0,0
4602,0,0
4603,0,0
4604,2000000,0
4605,0,0
4606,2000000,0
4607,2000000,0
4608,20010470,0
4609,20521908,0
4610,20036086,0
4611,20036086,0
4612,33488018,0
4613,33488018,0
4614,31198836,0
4615,31261522,0
4616,13283805,0
4617,15816618,0
4618,15816618,0
4619,2000000,0
4620,2000000,0
4621,2000000,0
4622,2000000,0
4623,2000000,0
4624,2000000,0
4625,10147994,0
4626,14952364,0
4627,18144432,0
4628,16130596,0
4629,16642049,0
4630,17892662,0
4631,17892662,0
4632,19896338,0
4633,19896338,0
4634,18081626,0
4635,18511646,0
4636,20296570,0
4637,21014820,0
4638,21014820,0
4639,17995208,0
4640,28533958,0
4641,28533958,0
4642,24470474,0
4643,24470474,0
4644,18708336,0
4645,26932230,0
4646,12345382,0
4647,10825597,0
4648,12515569,0
4649,12515569,0
4650,0,0
4651,10637197,0
4652,0,0
4653,9332813,0
4654,0,0
4655,0,0
4656,0,0
4657,2000000,0
4658,2000000,0
4659,2000000,0
4660,2000000,0
4661,2000000,0
4662,2000000,0
4663,2000000,0
4664,0,0
4665,0,0
4666,0,0
4667,0,0
4668,2000000,0
4669,0,0
4670,7640111,0
4671,20521908,0
4672,18768714,0
4673,20036086,0
4674,10869554,0
4675,33488018,0
4676,31198836,0
4677,31261522,0
4678,31261522,0
4679,13283805,0
4680,15816618,0
4681,15816618,0
4682,2000000,0
4683,2000000,0
4684,2000000,0
4685,2000000,0
4686,2000000,0
4687,2000000,0
4688,10147994,0
4689,18144432,0
4690,18144432,0
4691,16130596,0
4692,17892662,0
4693,17892662,0
4694,19896338,0
4695,19896338,0
4696,15943262,0
4697,18081626,0
4698,20296570,0
4699,20555358,0
4700,21014820,0
4701,21014820,0
4702,17995208,0
4703,28533958,0
4704,23145138,0
4705,24470474,0
4706,24470474,0
4707,26932230,0
4708,26932230,0
4709,12345382,0
4710,12515569,0
4711,12515569,0
4712,0,0
4713,0,0
4714,0,0
4715,9332813,0
4716,9332813,0
4717,0,0
4718,2000000,0
4719,2000000,0
4720,2000000,0
4721,2000000,0
4722,2000000,0
4723,2000000,0
4724,2000000,0
4725,0,0
4726,2000000,0
4727,2000000,0
4728,2000000,0
4729,10444726,0
4730,10444726,0
4731,10869554,0
4732,10869554,0
4733,33488018,0
4734,33488018,0
4735,31198836,0
4736,12372183,0
4737,16597050,0
4738,15816618,0
4739,15816618,0
4740,2000000,0
4741,2000000,0
4742,2000000,0
