id1	id2	boundary
3498	3498	1241
3498	3562	1241
3498	3625	1241
3499	3499	1241
3499	3563	1241
3499	3626	1241
3500	3563	1241
3500	3564	1241
3500	3627	1241
3501	3564	1241
3501	3565	1241
3501	3628	1241
3502	3565	1241
3502	3566	1241
3502	3629	1241
3503	3566	1241
3503	3567	1241
3503	3630	1241
3504	3567	1241
3504	3568	1241
3504	3631	1241
3505	3568	1241
3505	3569	1241
3505	3632	1241
3506	3569	1241
3506	3570	1241
3506	3633	1241
3507	3570	1241
3507	3571	1241
3507	3634	1241
3508	3571	1241
3508	3572	1241
3508	3635	1241
3509	3572	1241
3509	3573	1241
3509	3636	1241
3510	3573	1241
3510	3574	1241
3510	3637	1241
3511	3574	1241
3511	3575	1241
3511	3638	1241
3512	3575	1241
3512	3576	1241
3512	3639	1241
3513	3576	1241
3513	3577	1241
3513	3640	1241
3514	3577	1241
3514	3578	1241
3514	3641	1241
3515	3578	1241
3515	3579	1241
3515	3642	1241
3516	3579	1241
3516	3580	1241
3516	3643	1241
3517	3580	1241
3517	3581	1241
3517	3644	1241
3518	3581	1241
3518	3582	1241
3518	3645	1241
3519	3582	1241
3519	3583	1241
3519	3646	1241
3520	3583	1241
3520	3584	1241
3520	3647	1241
3521	3584	1241
3521	3585	1241
3521	3648	1241
3522	3585	1241
3522	3586	1241
3522	3649	1241
3523	3586	1241
3523	3587	1241
3523	3650	1241
3524	3587	1241
3524	3588	1241
3524	3651	1241
3525	3588	1241
3525	3589	1241
3525	3652	1241
3526	3589	1241
3526	3590	1241
3526	3653	1241
3527	3590	1241
3527	3591	1241
3527	3654	1241
3528	3591	1241
3528	3592	1241
3528	3655	1241
3529	3592	1241
3529	3593	1241
3529	3656	1241
3530	3593	1241
3530	3594	1241
3530	3657	1241
3531	3531	1241
3531	3594	1241
3531	3595	1241
3531	3658	1241
3532	3532	1241
3532	3595	1241
3532	3596	1241
3532	3659	1241
3533	3533	1241
3533	3596	1241
3533	3597	1241
3533	3660	1241
3534	3534	1241
3534	3597	1241
3534	3598	1241
3534	3661	1241
3535	3535	1241
3535	3598	1241
3535	3599	1241
3535	3662	1241
3536	3599	1241
3536	3600	1241
3536	3663	1241
3537	3537	1241
3537	3600	1241
3538	3538	1241
3538	3601	1241
3538	3664	1241
3539	3601	1241
3539	3602	1241
3539	3665	1241
3540	3602	1241
3540	3603	1241
3540	3666	1241
3541	3603	1241
3541	3604	1241
3541	3667	1241
3542	3604	1241
3542	3605	1241
3542	3668	1241
3543	3605	1241
3543	3606	1241
3543	3669	1241
3544	3606	1241
3544	3607	1241
3544	3670	1241
3545	3607	1241
3545	3608	1241
3545	3671	1241
3546	3608	1241
3546	3609	1241
3546	3672	1241
3547	3547	1241
3547	3609	1241
3547	3610	1241
3548	3548	1241
3548	3610	1241
3549	3549	1241
3549	3611	1241
3549	3612	1241
3549	3674	1241
3550	3550	1241
3550	3612	1241
3550	3613	1241
3550	3675	1241
3551	3614	1241
3551	3615	1241
3551	3677	1241
3552	3552	1241
3552	3615	1241
3552	3616	1241
3552	3678	1241
3553	3553	1241
3553	3616	1241
3553	3617	1241
3553	3679	1241
3554	3554	1241
3554	3617	1241
3555	3555	1241
3555	3618	1241
3556	3618	1241
3556	3619	1241
3556	3680	1241
3557	3619	1241
3557	3620	1241
3557	3681	1241
3558	3558	1241
3558	3621	1241
3559	3559	1241
3559	3621	1241
3559	3622	1241
3559	3683	1241
3560	3560	1241
3560	3623	1241
3561	3623	1241
3561	3624	1241
3561	3687	1241
3562	3624	1241
3562	3625	1241
3562	3688	1241
3563	3626	1241
3563	3627	1241
3563	3690	1241
3564	3627	1241
3564	3628	1241
3564	3691	1241
3565	3628	1241
3565	3629	1241
3565	3692	1241
3566	3629	1241
3566	3630	1241
3566	3693	1241
3567	3630	1241
3567	3631	1241
3567	3694	1241
3568	3631	1241
3568	3632	1241
3568	3695	1241
3569	3632	1241
3569	3633	1241
3569	3696	1241
3570	3633	1241
3570	3634	1241
3570	3697	1241
3571	3634	1241
3571	3635	1241
3571	3698	1241
3572	3635	1241
3572	3636	1241
3572	3699	1241
3573	3636	1241
3573	3637	1241
3573	3700	1241
3574	3637	1241
3574	3638	1241
3574	3701	1241
3575	3638	1241
3575	3639	1241
3575	3702	1241
3576	3639	1241
3576	3640	1241
3576	3703	1241
3577	3640	1241
3577	3641	1241
3577	3704	1241
3578	3641	1241
3578	3642	1241
3578	3705	1241
3579	3642	1241
3579	3643	1241
3579	3706	1241
3580	3643	1241
3580	3644	1241
3580	3707	1241
3581	3644	1241
3581	3645	1241
3581	3708	1241
3582	3645	1241
3582	3646	1241
3582	3709	1241
3583	3646	1241
3583	3647	1241
3583	3710	1241
3584	3647	1241
3584	3648	1241
3584	3711	1241
3585	3648	1241
3585	3649	1241
3585	3712	1241
3586	3649	1241
3586	3650	1241
3586	3713	1241
3587	3650	1241
3587	3651	1241
3587	3714	1241
3588	3651	1241
3588	3652	1241
3588	3715	1241
3589	3652	1241
3589	3653	1241
3589	3716	1241
3590	3653	1241
3590	3654	1241
3590	3717	1241
3591	3654	1241
3591	3655	1241
3591	3718	1241
3592	3655	1241
3592	3656	1241
3592	3719	1241
3593	3656	1241
3593	3657	1241
3593	3720	1241
3594	3657	1241
3594	3658	1241
3594	3721	1241
3595	3595	1241
3595	3658	1241
3595	3659	1241
3595	3722	1241
3596	3659	1241
3596	3660	1241
3596	3723	1241
3597	3660	1241
3597	3661	1241
3597	3724	1241
3598	3598	1241
3598	3661	1241
3598	3662	1241
3598	3725	1241
3599	3662	1241
3599	3663	1241
3599	3726	1241
3600	3600	1241
3600	3663	1241
3600	3727	1241
3601	3664	1241
3601	3665	1241
3601	3730	1241
3602	3665	1241
3602	3666	1241
3602	3731	1241
3603	3666	1241
3603	3667	1241
3603	3732	1241
3604	3667	1241
3604	3668	1241
3604	3733	1241
3605	3668	1241
3605	3669	1241
3605	3734	1241
3606	3669	1241
3606	3670	1241
3606	3735	1241
3607	3670	1241
3607	3671	1241
3607	3736	1241
3608	3671	1241
3608	3672	1241
3608	3737	1241
3609	3609	1241
3609	3672	1241
3609	3738	1241
3610	3610	1241
3611	3611	1241
3611	3673	1241
3611	3674	1241
3611	3740	1241
3612	3612	1241
3612	3674	1241
3612	3675	1241
3612	3741	1241
3613	3613	1241
3613	3675	1241
3613	3676	1241
3613	3742	1241
3614	3614	1241
3614	3676	1241
3614	3677	1241
3614	3743	1241
3615	3677	1241
3615	3678	1241
3615	3744	1241
3616	3616	1241
3616	3678	1241
3616	3679	1241
3616	3745	1241
3617	3617	1241
3617	3679	1241
3618	3618	1241
3618	3680	1241
3619	3680	1241
3619	3681	1241
3619	3746	1241
3620	3620	1241
3620	3681	1241
3620	3682	1241
3620	3747	1241
3621	3621	1241
3621	3683	1241
3621	3749	1241
3622	3622	1241
3622	3683	1241
3622	3684	1241
3622	3750	1241
3623	3623	1241
3623	3687	1241
3624	3687	1241
3624	3688	1241
3624	3754	1241
3625	3625	1241
3625	3688	1241
3625	3689	1241
3625	3755	1241
3626	3626	1241
3626	3690	1241
3626	3756	1241
3627	3690	1241
3627	3691	1241
3627	3757	1241
3628	3691	1241
3628	3692	1241
3628	3758	1241
3629	3692	1241
3629	3693	1241
3629	3759	1241
3630	3693	1241
3630	3694	1241
3630	3760	1241
3631	3694	1241
3631	3695	1241
3631	3761	1241
3632	3695	1241
3632	3696	1241
3632	3762	1241
3633	3696	1241
3633	3697	1241
3633	3763	1241
3634	3697	1241
3634	3698	1241
3634	3764	1241
3635	3698	1241
3635	3699	1241
3635	3765	1241
3636	3699	1241
3636	3700	1241
3636	3766	1241
3637	3700	1241
3637	3701	1241
3637	3767	1241
3638	3701	1241
3638	3702	1241
3638	3768	1241
3639	3702	1241
3639	3703	1241
3639	3769	1241
3640	3703	1241
3640	3704	1241
3640	3770	1241
3641	3704	1241
3641	3705	1241
3641	3771	1241
3642	3705	1241
3642	3706	1241
3642	3772	1241
3643	3706	1241
3643	3707	1241
3643	3773	1241
3644	3707	1241
3644	3708	1241
3644	3774	1241
3645	3708	1241
3645	3709	1241
3645	3775	1241
3646	3709	1241
3646	3710	1241
3646	3776	1241
3647	3710	1241
3647	3711	1241
3647	3777	1241
3648	3711	1241
3648	3712	1241
3648	3778	1241
3649	3712	1241
3649	3713	1241
3649	3779	1241
3650	3713	1241
3650	3714	1241
3650	3780	1241
3651	3714	1241
3651	3715	1241
3651	3781	1241
3652	3715	1241
3652	3716	1241
3652	3782	1241
3653	3716	1241
3653	3717	1241
3653	3783	1241
3654	3717	1241
3654	3718	1241
3654	3784	1241
3655	3718	1241
3655	3719	1241
3655	3785	1241
3656	3719	1241
3656	3720	1241
3656	3786	1241
3657	3720	1241
3657	3721	1241
3657	3787	1241
3658	3721	1241
3658	3722	1241
3658	3788	1241
3659	3722	1241
3659	3723	1241
3659	3789	1241
3660	3723	1241
3660	3724	1241
3660	3790	1241
3661	3724	1241
3661	3725	1241
3661	3791	1241
3662	3725	1241
3662	3726	1241
3662	3792	1241
3663	3726	1241
3663	3727	1241
3663	3793	1241
3664	3664	1241
3664	3729	1241
3664	3730	1241
3664	3796	1241
3665	3730	1241
3665	3731	1241
3665	3797	1241
3666	3731	1241
3666	3732	1241
3666	3798	1241
3667	3732	1241
3667	3733	1241
3667	3799	1241
3668	3733	1241
3668	3734	1241
3668	3800	1241
3669	3734	1241
3669	3735	1241
3669	3801	1241
3670	3735	1241
3670	3736	1241
3670	3802	1241
3671	3736	1241
3671	3737	1241
3671	3803	1241
3672	3737	1241
3672	3738	1241
3672	3804	1241
3673	3673	1241
3673	3739	1241
3673	3740	1241
3673	3807	1241
3674	3740	1241
3674	3741	1241
3674	3808	1241
3675	3675	1241
3675	3741	1241
3675	3742	1241
3676	3676	1241
3676	3742	1241
3676	3743	1241
3677	3743	1241
3677	3744	1241
3677	3809	1241
3678	3744	1241
3678	3745	1241
3678	3810	1241
3679	3679	1241
3679	3745	1241
3679	3811	1241
3680	3680	1241
3680	3746	1241
3681	3746	1241
3681	3747	1241
3681	3814	1241
3682	3682	1241
3682	3747	1241
3682	3748	1241
3682	3815	1241
3683	3749	1241
3683	3750	1241
3683	3817	1241
3684	3684	1241
3684	3750	1241
3684	3751	1241
3684	3818	1241
3685	3685	1241
3685	3752	1241
3685	3753	1241
3685	3820	1241
3686	3686	1241
3686	3753	1241
3686	3821	1241
3687	3687	1241
3687	3754	1241
3688	3754	1241
3688	3755	1241
3688	3822	1241
3689	3689	1241
3689	3755	1241
3689	3823	1241
3690	3756	1241
3690	3757	1241
3690	3824	1241
3691	3757	1241
3691	3758	1241
3691	3825	1241
3692	3758	1241
3692	3759	1241
3692	3826	1241
3693	3759	1241
3693	3760	1241
3693	3827	1241
3694	3760	1241
3694	3761	1241
3694	3828	1241
3695	3761	1241
3695	3762	1241
3695	3829	1241
3696	3762	1241
3696	3763	1241
3696	3830	1241
3697	3763	1241
3697	3764	1241
3697	3831	1241
3698	3764	1241
3698	3765	1241
3698	3832	1241
3699	3765	1241
3699	3766	1241
3699	3833	1241
3700	3766	1241
3700	3767	1241
3700	3834	1241
3701	3767	1241
3701	3768	1241
3701	3835	1241
3702	3768	1241
3702	3769	1241
3702	3836	1241
3703	3769	1241
3703	3770	1241
3703	3837	1241
3704	3770	1241
3704	3771	1241
3704	3838	1241
3705	3771	1241
3705	3772	1241
3705	3839	1241
3706	3772	1241
3706	3773	1241
3706	3840	1241
3707	3773	1241
3707	3774	1241
3707	3841	1241
3708	3774	1241
3708	3775	1241
3708	3842	1241
3709	3775	1241
3709	3776	1241
3709	3843	1241
3710	3776	1241
3710	3777	1241
3710	3844	1241
3711	3777	1241
3711	3778	1241
3711	3845	1241
3712	3778	1241
3712	3779	1241
3712	3846	1241
3713	3779	1241
3713	3780	1241
3713	3847	1241
3714	3780	1241
3714	3781	1241
3714	3848	1241
3715	3781	1241
3715	3782	1241
3715	3849	1241
3716	3782	1241
3716	3783	1241
3716	3850	1241
3717	3783	1241
3717	3784	1241
3717	3851	1241
3718	3784	1241
3718	3785	1241
3718	3852	1241
3719	3785	1241
3719	3786	1241
3719	3853	1241
3720	3786	1241
3720	3787	1241
3720	3854	1241
3721	3787	1241
3721	3788	1241
3721	3855	1241
3722	3788	1241
3722	3789	1241
3722	3856	1241
3723	3789	1241
3723	3790	1241
3723	3857	1241
3724	3790	1241
3724	3791	1241
3724	3858	1241
3725	3791	1241
3725	3792	1241
3725	3859	1241
3726	3726	1241
3726	3792	1241
3726	3793	1241
3727	3727	1241
3727	3793	1241
3727	3794	1241
3727	3860	1241
3728	3728	1241
3728	3794	1241
3728	3795	1241
3728	3861	1241
3729	3729	1241
3729	3795	1241
3729	3796	1241
3729	3862	1241
3730	3796	1241
3730	3797	1241
3730	3863	1241
3731	3797	1241
3731	3798	1241
3731	3864	1241
3732	3798	1241
3732	3799	1241
3732	3865	1241
3733	3799	1241
3733	3800	1241
3733	3866	1241
3734	3800	1241
3734	3801	1241
3734	3867	1241
3735	3801	1241
3735	3802	1241
3735	3868	1241
3736	3802	1241
3736	3803	1241
3736	3869	1241
3737	3803	1241
3737	3804	1241
3737	3870	1241
3738	3738	1241
3738	3804	1241
3738	3805	1241
3738	3871	1241
3739	3739	1241
3739	3806	1241
3739	3807	1241
3739	3873	1241
3740	3807	1241
3740	3808	1241
3740	3874	1241
3741	3741	1241
3741	3808	1241
3742	3742	1241
3743	3743	1241
3743	3809	1241
3743	3875	1241
3744	3809	1241
3744	3810	1241
3744	3876	1241
3745	3810	1241
3745	3811	1241
3745	3877	1241
3746	3746	1241
3746	3814	1241
3747	3814	1241
3747	3815	1241
3747	3881	1241
3748	3748	1241
3748	3815	1241
3748	3816	1241
3748	3882	1241
3749	3749	1241
3749	3816	1241
3749	3817	1241
3749	3883	1241
3750	3817	1241
3750	3818	1241
3750	3884	1241
3751	3751	1241
3751	3818	1241
3751	3819	1241
3751	3885	1241
3752	3752	1241
3752	3819	1241
3752	3820	1241
3752	3886	1241
3753	3753	1241
3753	3820	1241
3753	3821	1241
3753	3887	1241
3754	3754	1241
3754	3822	1241
3755	3822	1241
3755	3823	1241
3755	3889	1241
3756	3756	1241
3756	3824	1241
3756	3891	1241
3757	3824	1241
3757	3825	1241
3757	3892	1241
3758	3825	1241
3758	3826	1241
3758	3893	1241
3759	3826	1241
3759	3827	1241
3759	3894	1241
3760	3827	1241
3760	3828	1241
3760	3895	1241
3761	3828	1241
3761	3829	1241
3761	3896	1241
3762	3829	1241
3762	3830	1241
3762	3897	1241
3763	3830	1241
3763	3831	1241
3763	3898	1241
3764	3831	1241
3764	3832	1241
3764	3899	1241
3765	3832	1241
3765	3833	1241
3765	3900	1241
3766	3833	1241
3766	3834	1241
3766	3901	1241
3767	3834	1241
3767	3835	1241
3767	3902	1241
3768	3835	1241
3768	3836	1241
3768	3903	1241
3769	3836	1241
3769	3837	1241
3769	3904	1241
3770	3837	1241
3770	3838	1241
3770	3905	1241
3771	3838	1241
3771	3839	1241
3771	3906	1241
3772	3839	1241
3772	3840	1241
3772	3907	1241
3773	3840	1241
3773	3841	1241
3773	3908	1241
3774	3841	1241
3774	3842	1241
3774	3909	1241
3775	3842	1241
3775	3843	1241
3775	3910	1241
3776	3843	1241
3776	3844	1241
3776	3911	1241
3777	3844	1241
3777	3845	1241
3777	3912	1241
3778	3845	1241
3778	3846	1241
3778	3913	1241
3779	3846	1241
3779	3847	1241
3779	3914	1241
3780	3847	1241
3780	3848	1241
3780	3915	1241
3781	3848	1241
3781	3849	1241
3781	3916	1241
3782	3849	1241
3782	3850	1241
3782	3917	1241
3783	3850	1241
3783	3851	1241
3783	3918	1241
3784	3851	1241
3784	3852	1241
3784	3919	1241
3785	3852	1241
3785	3853	1241
3785	3920	1241
3786	3853	1241
3786	3854	1241
3786	3921	1241
3787	3854	1241
3787	3855	1241
3787	3922	1241
3788	3855	1241
3788	3856	1241
3788	3923	1241
3789	3856	1241
3789	3857	1241
3789	3924	1241
3790	3857	1241
3790	3858	1241
3790	3925	1241
3791	3858	1241
3791	3859	1241
3791	3926	1241
3792	3792	1241
3792	3859	1241
3793	3793	1241
3793	3860	1241
3793	3927	1241
3794	3794	1241
3794	3860	1241
3794	3861	1241
3794	3928	1241
3795	3795	1241
3795	3861	1241
3795	3862	1241
3795	3929	1241
3796	3862	1241
3796	3863	1241
3796	3930	1241
3797	3863	1241
3797	3864	1241
3797	3931	1241
3798	3864	1241
3798	3865	1241
3798	3932	1241
3799	3865	1241
3799	3866	1241
3799	3933	1241
3800	3866	1241
3800	3867	1241
3800	3934	1241
3801	3867	1241
3801	3868	1241
3801	3935	1241
3802	3868	1241
3802	3869	1241
3802	3936	1241
3803	3803	1241
3803	3869	1241
3803	3870	1241
3804	3870	1241
3804	3871	1241
3804	3937	1241
3805	3805	1241
3805	3871	1241
3805	3872	1241
3805	3938	1241
3806	3806	1241
3806	3872	1241
3806	3873	1241
3806	3939	1241
3807	3873	1241
3807	3874	1241
3807	3940	1241
3808	3808	1241
3808	3874	1241
3809	3875	1241
3809	3876	1241
3809	3941	1241
3810	3876	1241
3810	3877	1241
3810	3942	1241
3811	3811	1241
3811	3877	1241
3811	3878	1241
3811	3943	1241
3812	3812	1241
3812	3878	1241
3812	3879	1241
3812	3944	1241
3813	3813	1241
3813	3879	1241
3813	3880	1241
3813	3945	1241
3814	3814	1241
3814	3881	1241
3815	3881	1241
3815	3882	1241
3815	3947	1241
3816	3816	1241
3816	3882	1241
3816	3883	1241
3816	3948	1241
3817	3883	1241
3817	3884	1241
3817	3949	1241
3818	3884	1241
3818	3885	1241
3818	3950	1241
3819	3819	1241
3819	3885	1241
3819	3886	1241
3819	3951	1241
3820	3820	1241
3820	3886	1241
3820	3887	1241
3821	3821	1241
3821	3887	1241
3821	3888	1241
3821	3952	1241
3822	3822	1241
3822	3889	1241
3823	3823	1241
3823	3889	1241
3823	3890	1241
3823	3953	1241
3824	3891	1241
3824	3892	1241
3824	3954	1241
3825	3892	1241
3825	3893	1241
3825	3955	1241
3826	3893	1241
3826	3894	1241
3826	3956	1241
3827	3894	1241
3827	3895	1241
3827	3957	1241
3828	3895	1241
3828	3896	1241
3828	3958	1241
3829	3896	1241
3829	3897	1241
3829	3959	1241
3830	3897	1241
3830	3898	1241
3830	3960	1241
3831	3898	1241
3831	3899	1241
3831	3961	1241
3832	3899	1241
3832	3900	1241
3832	3962	1241
3833	3900	1241
3833	3901	1241
3833	3963	1241
3834	3901	1241
3834	3902	1241
3834	3964	1241
3835	3902	1241
3835	3903	1241
3835	3965	1241
3836	3903	1241
3836	3904	1241
3836	3966	1241
3837	3904	1241
3837	3905	1241
3837	3967	1241
3838	3905	1241
3838	3906	1241
3838	3968	1241
3839	3906	1241
3839	3907	1241
3839	3969	1241
3840	3907	1241
3840	3908	1241
3840	3970	1241
3841	3908	1241
3841	3909	1241
3841	3971	1241
3842	3909	1241
3842	3910	1241
3842	3972	1241
3843	3910	1241
3843	3911	1241
3843	3973	1241
3844	3911	1241
3844	3912	1241
3844	3974	1241
3845	3912	1241
3845	3913	1241
3845	3975	1241
3846	3913	1241
3846	3914	1241
3846	3976	1241
3847	3914	1241
3847	3915	1241
3847	3977	1241
3848	3915	1241
3848	3916	1241
3848	3978	1241
3849	3916	1241
3849	3917	1241
3849	3979	1241
3850	3917	1241
3850	3918	1241
3850	3980	1241
3851	3918	1241
3851	3919	1241
3851	3981	1241
3852	3919	1241
3852	3920	1241
3852	3982	1241
3853	3920	1241
3853	3921	1241
3853	3983	1241
3854	3921	1241
3854	3922	1241
3854	3984	1241
3855	3922	1241
3855	3923	1241
3855	3985	1241
3856	3923	1241
3856	3924	1241
3856	3986	1241
3857	3924	1241
3857	3925	1241
3857	3987	1241
3858	3925	1241
3858	3926	1241
3858	3988	1241
3859	3859	1241
3859	3926	1241
3859	3989	1241
3860	3927	1241
3860	3928	1241
3860	3991	1241
3861	3928	1241
3861	3929	1241
3861	3992	1241
3862	3929	1241
3862	3930	1241
3862	3993	1241
3863	3930	1241
3863	3931	1241
3863	3994	1241
3864	3931	1241
3864	3932	1241
3864	3995	1241
3865	3932	1241
3865	3933	1241
3865	3996	1241
3866	3933	1241
3866	3934	1241
3866	3997	1241
3867	3934	1241
3867	3935	1241
3867	3998	1241
3868	3935	1241
3868	3936	1241
3868	3999	1241
3869	3869	1241
3869	3936	1241
3870	3870	1241
3870	3937	1241
3870	4000	1241
3871	3937	1241
3871	3938	1241
3871	4001	1241
3872	3872	1241
3872	3938	1241
3872	3939	1241
3873	3939	1241
3873	3940	1241
3873	4002	1241
3874	3874	1241
3874	3940	1241
3874	4003	1241
3875	3875	1241
3875	3941	1241
3876	3941	1241
3876	3942	1241
3876	4004	1241
3877	3942	1241
3877	3943	1241
3877	4005	1241
3878	3878	1241
3878	3943	1241
3878	3944	1241
3879	3879	1241
3879	3944	1241
3879	3945	1241
3879	4006	1241
3880	3880	1241
3880	3945	1241
3880	3946	1241
3881	3881	1241
3881	3947	1241
3882	3947	1241
3882	3948	1241
3882	4007	1241
3883	3948	1241
3883	3949	1241
3883	4008	1241
3884	3884	1241
3884	3949	1241
3884	3950	1241
3885	3885	1241
3885	3950	1241
3885	3951	1241
3886	3886	1241
3886	3951	1241
3887	3887	1241
3887	3952	1241
3888	3888	1241
3888	3952	1241
3889	3889	1241
3889	3953	1241
3889	4009	1241
3890	3890	1241
3890	3953	1241
3890	4010	1241
3891	3891	1241
3891	3954	1241
3891	4011	1241
3892	3954	1241
3892	3955	1241
3892	4012	1241
3893	3955	1241
3893	3956	1241
3893	4013	1241
3894	3956	1241
3894	3957	1241
3894	4014	1241
3895	3957	1241
3895	3958	1241
3895	4015	1241
3896	3958	1241
3896	3959	1241
3896	4016	1241
3897	3959	1241
3897	3960	1241
3897	4017	1241
3898	3960	1241
3898	3961	1241
3898	4018	1241
3899	3961	1241
3899	3962	1241
3899	4019	1241
3900	3962	1241
3900	3963	1241
3900	4020	1241
3901	3963	1241
3901	3964	1241
3901	4021	1241
3902	3964	1241
3902	3965	1241
3902	4022	1241
3903	3965	1241
3903	3966	1241
3903	4023	1241
3904	3966	1241
3904	3967	1241
3904	4024	1241
3905	3967	1241
3905	3968	1241
3905	4025	1241
3906	3968	1241
3906	3969	1241
3906	4026	1241
3907	3969	1241
3907	3970	1241
3907	4027	1241
3908	3970	1241
3908	3971	1241
3908	4028	1241
3909	3971	1241
3909	3972	1241
3909	4029	1241
3910	3972	1241
3910	3973	1241
3910	4030	1241
3911	3973	1241
3911	3974	1241
3911	4031	1241
3912	3974	1241
3912	3975	1241
3912	4032	1241
3913	3975	1241
3913	3976	1241
3913	4033	1241
3914	3976	1241
3914	3977	1241
3914	4034	1241
3915	3977	1241
3915	3978	1241
3915	4035	1241
3916	3978	1241
3916	3979	1241
3916	4036	1241
3917	3979	1241
3917	3980	1241
3917	4037	1241
3918	3980	1241
3918	3981	1241
3918	4038	1241
3919	3981	1241
3919	3982	1241
3919	4039	1241
3920	3982	1241
3920	3983	1241
3920	4040	1241
3921	3983	1241
3921	3984	1241
3921	4041	1241
3922	3984	1241
3922	3985	1241
3922	4042	1241
3923	3985	1241
3923	3986	1241
3923	4043	1241
3924	3986	1241
3924	3987	1241
3924	4044	1241
3925	3987	1241
3925	3988	1241
3925	4045	1241
3926	3988	1241
3926	3989	1241
3926	4046	1241
3927	3927	1241
3927	3990	1241
3927	3991	1241
3927	4048	1241
3928	3991	1241
3928	3992	1241
3928	4049	1241
3929	3992	1241
3929	3993	1241
3929	4050	1241
3930	3993	1241
3930	3994	1241
3930	4051	1241
3931	3994	1241
3931	3995	1241
3931	4052	1241
3932	3995	1241
3932	3996	1241
3932	4053	1241
3933	3996	1241
3933	3997	1241
3933	4054	1241
3934	3997	1241
3934	3998	1241
3934	4055	1241
3935	3998	1241
3935	3999	1241
3935	4056	1241
3936	3936	1241
3936	3999	1241
3937	3937	1241
3937	4000	1241
3937	4001	1241
3938	3938	1241
3938	4001	1241
3938	4057	1241
3939	3939	1241
3939	4002	1241
3940	4002	1241
3940	4003	1241
3940	4058	1241
3941	3941	1241
3941	4004	1241
3941	4060	1241
3942	4004	1241
3942	4005	1241
3942	4061	1241
3943	3943	1241
3943	4005	1241
3943	4062	1241
3944	3944	1241
3944	4006	1241
3945	3945	1241
3945	4006	1241
3946	3946	1241
3947	3947	1241
3947	4007	1241
3947	4063	1241
3948	4007	1241
3948	4008	1241
3948	4064	1241
3949	3949	1241
3949	4008	1241
3950	3950	1241
3951	3951	1241
3952	3952	1241
3953	4009	1241
3953	4010	1241
3953	4066	1241
3954	4011	1241
3954	4012	1241
3954	4067	1241
3955	4012	1241
3955	4013	1241
3955	4068	1241
3956	4013	1241
3956	4014	1241
3956	4069	1241
3957	4014	1241
3957	4015	1241
3957	4070	1241
3958	4015	1241
3958	4016	1241
3958	4071	1241
3959	4016	1241
3959	4017	1241
3959	4072	1241
3960	4017	1241
3960	4018	1241
3960	4073	1241
3961	4018	1241
3961	4019	1241
3961	4074	1241
3962	4019	1241
3962	4020	1241
3962	4075	1241
3963	4020	1241
3963	4021	1241
3963	4076	1241
3964	4021	1241
3964	4022	1241
3964	4077	1241
3965	4022	1241
3965	4023	1241
3965	4078	1241
3966	4023	1241
3966	4024	1241
3966	4079	1241
3967	4024	1241
3967	4025	1241
3967	4080	1241
3968	4025	1241
3968	4026	1241
3968	4081	1241
3969	4026	1241
3969	4027	1241
3969	4082	1241
3970	4027	1241
3970	4028	1241
3970	4083	1241
3971	4028	1241
3971	4029	1241
3971	4084	1241
3972	4029	1241
3972	4030	1241
3972	4085	1241
3973	4030	1241
3973	4031	1241
3973	4086	1241
3974	4031	1241
3974	4032	1241
3974	4087	1241
3975	4032	1241
3975	4033	1241
3975	4088	1241
3976	4033	1241
3976	4034	1241
3976	4089	1241
3977	4034	1241
3977	4035	1241
3977	4090	1241
3978	4035	1241
3978	4036	1241
3978	4091	1241
3979	4036	1241
3979	4037	1241
3979	4092	1241
3980	4037	1241
3980	4038	1241
3980	4093	1241
3981	4038	1241
3981	4039	1241
3981	4094	1241
3982	4039	1241
3982	4040	1241
3982	4095	1241
3983	4040	1241
3983	4041	1241
3983	4096	1241
3984	4041	1241
3984	4042	1241
3984	4097	1241
3985	4042	1241
3985	4043	1241
3985	4098	1241
3986	4043	1241
3986	4044	1241
3986	4099	1241
3987	4044	1241
3987	4045	1241
3987	4100	1241
3988	4045	1241
3988	4046	1241
3988	4101	1241
3989	3989	1241
3989	4046	1241
3989	4047	1241
3989	4102	1241
3990	3990	1241
3990	4047	1241
3990	4048	1241
3990	4103	1241
3991	4048	1241
3991	4049	1241
3991	4104	1241
3992	4049	1241
3992	4050	1241
3992	4105	1241
3993	4050	1241
3993	4051	1241
3993	4106	1241
3994	4051	1241
3994	4052	1241
3994	4107	1241
3995	4052	1241
3995	4053	1241
3995	4108	1241
3996	4053	1241
3996	4054	1241
3996	4109	1241
3997	4054	1241
3997	4055	1241
3997	4110	1241
3998	4055	1241
3998	4056	1241
3998	4111	1241
3999	3999	1241
3999	4056	1241
4000	4000	1241
4001	4001	1241
4001	4057	1241
4002	4002	1241
4002	4058	1241
4003	4003	1241
4003	4058	1241
4003	4059	1241
4003	4113	1241
4004	4060	1241
4004	4061	1241
4004	4115	1241
4005	4061	1241
4005	4062	1241
4005	4116	1241
4006	4006	1241
4007	4063	1241
4007	4064	1241
4007	4117	1241
4008	4008	1241
4008	4064	1241
4009	4009	1241
4009	4065	1241
4009	4066	1241
4009	4119	1241
4010	4010	1241
4010	4066	1241
4011	4011	1241
4011	4067	1241
4011	4120	1241
4012	4067	1241
4012	4068	1241
4012	4121	1241
4013	4068	1241
4013	4069	1241
4013	4122	1241
4014	4069	1241
4014	4070	1241
4014	4123	1241
4015	4070	1241
