"Run_Number","Score","Cost","Planning_Units","Connectivity","Connectivity_Total","Connectivity_In","Connectivity_Edge","Connectivity_Out","Connectivity_In_Fraction","Penalty","Shortfall","Missing_Values","MPM"
40,15654112189.831406,14344132150.000000,3901,11504070.000000,45611714.000000,7838156.000000,11504070.000000,26269488.000000,0.171845,1194939339.831405,1212408000.000000,10,0.564593
41,15705598476.116407,14303554687.000000,3875,11444502.000000,45611714.000000,7781070.000000,11444502.000000,26386142.000000,0.170594,1287598769.116407,1221326000.000000,10,0.609003
42,15567446410.091097,14209114449.000000,3879,11593422.000000,45611714.000000,7733912.000000,11593422.000000,26284380.000000,0.169560,1242397741.091096,1216618000.000000,10,0.588279
43,15625748618.924772,14306829985.000000,3859,11487937.000000,45611714.000000,7714056.000000,11487937.000000,26409721.000000,0.169124,1204039263.924773,1208685000.000000,11,0.555799
44,15690787230.608200,14458567896.000000,3907,11453189.000000,45611714.000000,7884073.000000,11453189.000000,26274452.000000,0.172852,1117687444.608200,1149696000.000000,10,0.556246
45,15873539962.008446,14532571241.000000,3888,11603350.000000,45611714.000000,7750045.000000,11603350.000000,26258319.000000,0.169913,1224935221.008446,1211190000.000000,10,0.568531
46,15769001767.430641,14487968653.000000,3867,11353909.000000,45611714.000000,7818300.000000,11353909.000000,26439505.000000,0.171410,1167494024.430641,1195986000.000000,9,0.578910
47,15886724780.157990,14560891683.000000,3877,11578530.000000,45611714.000000,7737635.000000,11578530.000000,26295549.000000,0.169641,1210047797.157989,1195084000.000000,9,0.562630
48,15763479338.390146,14372366054.000000,3877,11463117.000000,45611714.000000,7786034.000000,11463117.000000,26362563.000000,0.170703,1276482114.390146,1242070000.000000,11,0.573376
49,16008683980.211170,14660267681.000000,3904,11706353.000000,45611714.000000,7747563.000000,11706353.000000,26157798.000000,0.169859,1231352769.211171,1200175000.000000,10,0.591792
50,15923943337.536839,14612414554.000000,3905,11479250.000000,45611714.000000,7859253.000000,11479250.000000,26273211.000000,0.172308,1196736283.536839,1210187000.000000,12,0.580633
51,15672319220.338480,14311823855.000000,3883,11567361.000000,45611714.000000,7752527.000000,11567361.000000,26291826.000000,0.169968,1244821755.338480,1250203000.000000,9,0.554168
52,15777601410.201988,14393816103.000000,3860,11679051.000000,45611714.000000,7623463.000000,11679051.000000,26309200.000000,0.167138,1266994797.201988,1246906000.000000,9,0.551723
53,15786603110.545040,14572418993.000000,3902,11604591.000000,45611714.000000,7783552.000000,11604591.000000,26223571.000000,0.170648,1098138207.545040,1170100000.000000,11,0.551815
54,15500558569.389990,14100839358.000000,3884,11372524.000000,45611714.000000,7843120.000000,11372524.000000,26396070.000000,0.171954,1285993971.389991,1249801000.000000,9,0.588474
